group,returned
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
fall,0
